artist,title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,tag,hdbscan_cluster,dbscan_cluster
we the kings,queen of hearts,5K05sFeFBCV6GTySqHtUH3,0.402,0.81,1,-4.839,0,0.0792,0.0516,0.0,0.713,0.572,84.139,audio_features,spotify:track:5K05sFeFBCV6GTySqHtUH3,https://api.spotify.com/v1/tracks/5K05sFeFBCV6GTySqHtUH3,https://api.spotify.com/v1/audio-analysis/5K05sFeFBCV6GTySqHtUH3,214663,4,not_hot,1,28
jimi hendrix,manic depression,3f5JtAsGRIXN8pSAeTi6vA,0.357,0.969,1,-4.99,1,0.124,0.0134,0.0677,0.141,0.704,149.741,audio_features,spotify:track:3f5JtAsGRIXN8pSAeTi6vA,https://api.spotify.com/v1/tracks/3f5JtAsGRIXN8pSAeTi6vA,https://api.spotify.com/v1/audio-analysis/3f5JtAsGRIXN8pSAeTi6vA,222293,3,not_hot,286,15
eagles,all night long,608xszaAxVh4m7NcKJiAbF,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,audio_features,spotify:track:608xszaAxVh4m7NcKJiAbF,https://api.spotify.com/v1/tracks/608xszaAxVh4m7NcKJiAbF,https://api.spotify.com/v1/audio-analysis/608xszaAxVh4m7NcKJiAbF,291686,4,not_hot,32,21
eagles,hole in the world,608xszaAxVh4m7NcKJiAbF,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,audio_features,spotify:track:608xszaAxVh4m7NcKJiAbF,https://api.spotify.com/v1/tracks/608xszaAxVh4m7NcKJiAbF,https://api.spotify.com/v1/audio-analysis/608xszaAxVh4m7NcKJiAbF,291686,4,not_hot,32,21
astrud gilberto,didn't we,3QKJELWORZZ7rUZDWeMWSA,0.653,0.319,4,-17.813,0,0.0364,0.439,0.0,0.0906,0.845,147.858,audio_features,spotify:track:3QKJELWORZZ7rUZDWeMWSA,https://api.spotify.com/v1/tracks/3QKJELWORZZ7rUZDWeMWSA,https://api.spotify.com/v1/audio-analysis/3QKJELWORZZ7rUZDWeMWSA,138013,4,not_hot,11,10
astrud gilberto,my foolish heart,3QKJELWORZZ7rUZDWeMWSA,0.653,0.319,4,-17.813,0,0.0364,0.439,0.0,0.0906,0.845,147.858,audio_features,spotify:track:3QKJELWORZZ7rUZDWeMWSA,https://api.spotify.com/v1/tracks/3QKJELWORZZ7rUZDWeMWSA,https://api.spotify.com/v1/audio-analysis/3QKJELWORZZ7rUZDWeMWSA,138013,4,not_hot,11,10
don gibson,midnight,0xERMvJD8djz1ZBjPSRLvM,0.59,0.586,7,-9.158,1,0.0344,0.422,4.46e-05,0.337,0.729,91.17,audio_features,spotify:track:0xERMvJD8djz1ZBjPSRLvM,https://api.spotify.com/v1/tracks/0xERMvJD8djz1ZBjPSRLvM,https://api.spotify.com/v1/audio-analysis/0xERMvJD8djz1ZBjPSRLvM,155040,4,not_hot,146,19
don gibson,known only to him,0xERMvJD8djz1ZBjPSRLvM,0.59,0.586,7,-9.158,1,0.0344,0.422,4.46e-05,0.337,0.729,91.17,audio_features,spotify:track:0xERMvJD8djz1ZBjPSRLvM,https://api.spotify.com/v1/tracks/0xERMvJD8djz1ZBjPSRLvM,https://api.spotify.com/v1/audio-analysis/0xERMvJD8djz1ZBjPSRLvM,155040,4,not_hot,146,19
"earth, wind & fire",can't hide love,6hsQO3hz648zS7t2QyUpfz,0.515,0.412,5,-10.995,0,0.033,0.691,0.09,0.0907,0.444,78.352,audio_features,spotify:track:6hsQO3hz648zS7t2QyUpfz,https://api.spotify.com/v1/tracks/6hsQO3hz648zS7t2QyUpfz,https://api.spotify.com/v1/audio-analysis/6hsQO3hz648zS7t2QyUpfz,250587,4,not_hot,274,18
faith hill,piece of my heart,5I7a2zThNmOtlbwrRlcN88,0.597,0.702,3,-8.38,1,0.0348,0.206,1.58e-06,0.503,0.847,164.916,audio_features,spotify:track:5I7a2zThNmOtlbwrRlcN88,https://api.spotify.com/v1/tracks/5I7a2zThNmOtlbwrRlcN88,https://api.spotify.com/v1/audio-analysis/5I7a2zThNmOtlbwrRlcN88,241280,4,not_hot,202,17
bright eyes,land locked blues,5zH3lHnpBOXviap9ipE1oQ,0.439,0.282,3,-11.068,1,0.085,0.834,0.0,0.123,0.319,92.275,audio_features,spotify:track:5zH3lHnpBOXviap9ipE1oQ,https://api.spotify.com/v1/tracks/5zH3lHnpBOXviap9ipE1oQ,https://api.spotify.com/v1/audio-analysis/5zH3lHnpBOXviap9ipE1oQ,347933,4,not_hot,93,16
seether,walk away from the sun,4eAwB5pnKFTmsgc3zWoYO0,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,audio_features,spotify:track:4eAwB5pnKFTmsgc3zWoYO0,https://api.spotify.com/v1/tracks/4eAwB5pnKFTmsgc3zWoYO0,https://api.spotify.com/v1/audio-analysis/4eAwB5pnKFTmsgc3zWoYO0,193893,4,not_hot,130,31
seether,breakdown,4eAwB5pnKFTmsgc3zWoYO0,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,audio_features,spotify:track:4eAwB5pnKFTmsgc3zWoYO0,https://api.spotify.com/v1/tracks/4eAwB5pnKFTmsgc3zWoYO0,https://api.spotify.com/v1/audio-analysis/4eAwB5pnKFTmsgc3zWoYO0,193893,4,not_hot,130,31
louis armstrong,aunt hagar's blues,29U7stRjqHU6rMiS8BfaI9,0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,audio_features,spotify:track:29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/tracks/29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/audio-analysis/29U7stRjqHU6rMiS8BfaI9,139227,4,not_hot,94,0
blue six,pure,47gmoUrZV3w20JAnQOZMcO,0.557,0.66,2,-7.706,1,0.056,0.654,1.66e-06,0.138,0.962,95.252,audio_features,spotify:track:47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/tracks/47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/audio-analysis/47gmoUrZV3w20JAnQOZMcO,119200,4,not_hot,152,2
lee greenwood,america,623lYBOJ7bLwh1bu3yeN5V,0.299,0.422,5,-9.977,1,0.0285,0.0873,0.0,0.182,0.168,67.797,audio_features,spotify:track:623lYBOJ7bLwh1bu3yeN5V,https://api.spotify.com/v1/tracks/623lYBOJ7bLwh1bu3yeN5V,https://api.spotify.com/v1/audio-analysis/623lYBOJ7bLwh1bu3yeN5V,191600,4,not_hot,-1,11
the wombats,kill the director,6uhvuMDb93ANzVxNABDgf1,0.41,0.858,1,-5.301,0,0.0481,0.00354,0.0,0.0897,0.961,161.487,audio_features,spotify:track:6uhvuMDb93ANzVxNABDgf1,https://api.spotify.com/v1/tracks/6uhvuMDb93ANzVxNABDgf1,https://api.spotify.com/v1/audio-analysis/6uhvuMDb93ANzVxNABDgf1,161560,4,not_hot,9,5
peter frampton,rise up,6BD1X1PeV5UzYUdiVaD2yL,0.7,0.726,2,-7.717,1,0.0329,0.434,1.1e-06,0.0963,0.641,130.109,audio_features,spotify:track:6BD1X1PeV5UzYUdiVaD2yL,https://api.spotify.com/v1/tracks/6BD1X1PeV5UzYUdiVaD2yL,https://api.spotify.com/v1/audio-analysis/6BD1X1PeV5UzYUdiVaD2yL,243267,4,not_hot,-1,17
the rolling stones,sing this all together,1Ud6moTC0KyXMq1Oxfien0,0.702,0.668,9,-9.237,1,0.214,0.518,0.0,0.0588,0.561,116.063,audio_features,spotify:track:1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/tracks/1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/audio-analysis/1Ud6moTC0KyXMq1Oxfien0,378147,4,not_hot,29,29
h.e.r.,every kind of way,3tZs3nVjySLbL320lP4mvs,0.414,0.314,1,-12.943,0,0.0548,0.25,1.47e-05,0.117,0.09,84.993,audio_features,spotify:track:3tZs3nVjySLbL320lP4mvs,https://api.spotify.com/v1/tracks/3tZs3nVjySLbL320lP4mvs,https://api.spotify.com/v1/audio-analysis/3tZs3nVjySLbL320lP4mvs,200133,4,not_hot,218,4
the marshall tucker band,now she's gone,4fUU9WKxEgJXyrZJsUA2iP,0.406,0.713,7,-5.49,1,0.0348,0.276,0.00354,0.112,0.577,164.444,audio_features,spotify:track:4fUU9WKxEgJXyrZJsUA2iP,https://api.spotify.com/v1/tracks/4fUU9WKxEgJXyrZJsUA2iP,https://api.spotify.com/v1/audio-analysis/4fUU9WKxEgJXyrZJsUA2iP,365093,4,not_hot,211,16
the marshall tucker band,virginia,4fUU9WKxEgJXyrZJsUA2iP,0.406,0.713,7,-5.49,1,0.0348,0.276,0.00354,0.112,0.577,164.444,audio_features,spotify:track:4fUU9WKxEgJXyrZJsUA2iP,https://api.spotify.com/v1/tracks/4fUU9WKxEgJXyrZJsUA2iP,https://api.spotify.com/v1/audio-analysis/4fUU9WKxEgJXyrZJsUA2iP,365093,4,not_hot,211,16
the marshall tucker band,love is a mystery,4fUU9WKxEgJXyrZJsUA2iP,0.406,0.713,7,-5.49,1,0.0348,0.276,0.00354,0.112,0.577,164.444,audio_features,spotify:track:4fUU9WKxEgJXyrZJsUA2iP,https://api.spotify.com/v1/tracks/4fUU9WKxEgJXyrZJsUA2iP,https://api.spotify.com/v1/audio-analysis/4fUU9WKxEgJXyrZJsUA2iP,365093,4,not_hot,211,16
nina simone,last time for love,5xRP5iyVdGglqlY4Vcjhkx,0.436,0.543,11,-13.351,0,0.0962,0.654,9.35e-06,0.0937,0.663,148.282,audio_features,spotify:track:5xRP5iyVdGglqlY4Vcjhkx,https://api.spotify.com/v1/tracks/5xRP5iyVdGglqlY4Vcjhkx,https://api.spotify.com/v1/audio-analysis/5xRP5iyVdGglqlY4Vcjhkx,622000,4,not_hot,145,29
nina simone,go limp,5xRP5iyVdGglqlY4Vcjhkx,0.436,0.543,11,-13.351,0,0.0962,0.654,9.35e-06,0.0937,0.663,148.282,audio_features,spotify:track:5xRP5iyVdGglqlY4Vcjhkx,https://api.spotify.com/v1/tracks/5xRP5iyVdGglqlY4Vcjhkx,https://api.spotify.com/v1/audio-analysis/5xRP5iyVdGglqlY4Vcjhkx,622000,4,not_hot,145,29
the feelies,slipping (into something),308Ir17KlNdlrbVLHWhlLe,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,0.922,120.044,audio_features,spotify:track:308Ir17KlNdlrbVLHWhlLe,https://api.spotify.com/v1/tracks/308Ir17KlNdlrbVLHWhlLe,https://api.spotify.com/v1/audio-analysis/308Ir17KlNdlrbVLHWhlLe,198053,4,not_hot,160,4
billy bragg,island of no return,5B2mJIk8yso3ugyvfHR62A,0.622,0.736,9,-9.229,1,0.0292,0.421,1.15e-05,0.0829,0.722,110.24,audio_features,spotify:track:5B2mJIk8yso3ugyvfHR62A,https://api.spotify.com/v1/tracks/5B2mJIk8yso3ugyvfHR62A,https://api.spotify.com/v1/audio-analysis/5B2mJIk8yso3ugyvfHR62A,298533,4,not_hot,7,21
billy bragg,it must be a river,5B2mJIk8yso3ugyvfHR62A,0.622,0.736,9,-9.229,1,0.0292,0.421,1.15e-05,0.0829,0.722,110.24,audio_features,spotify:track:5B2mJIk8yso3ugyvfHR62A,https://api.spotify.com/v1/tracks/5B2mJIk8yso3ugyvfHR62A,https://api.spotify.com/v1/audio-analysis/5B2mJIk8yso3ugyvfHR62A,298533,4,not_hot,7,21
the neighbourhood,female robbery,4BDnfINTlfJPmLp1UV6CXt,0.519,0.897,7,-3.167,0,0.0276,0.0071,0.539,0.211,0.335,88.113,audio_features,spotify:track:4BDnfINTlfJPmLp1UV6CXt,https://api.spotify.com/v1/tracks/4BDnfINTlfJPmLp1UV6CXt,https://api.spotify.com/v1/audio-analysis/4BDnfINTlfJPmLp1UV6CXt,209520,4,not_hot,268,26
dj khaled,"you stay (feat. meek mill, j balvin, lil baby & jeremih)",4U6ubKsTd8RBDP5tPPhh7I,0.479,0.63,7,-5.628,0,0.133,0.0314,0.0,0.073,0.227,117.988,audio_features,spotify:track:4U6ubKsTd8RBDP5tPPhh7I,https://api.spotify.com/v1/tracks/4U6ubKsTd8RBDP5tPPhh7I,https://api.spotify.com/v1/audio-analysis/4U6ubKsTd8RBDP5tPPhh7I,275276,5,not_hot,112,23
big maybelle,goin' home baby,3hacygo4TRNiQBoaFDTqw7,0.535,0.494,10,-9.329,0,0.0425,0.82,0.000288,0.218,0.71,95.511,audio_features,spotify:track:3hacygo4TRNiQBoaFDTqw7,https://api.spotify.com/v1/tracks/3hacygo4TRNiQBoaFDTqw7,https://api.spotify.com/v1/audio-analysis/3hacygo4TRNiQBoaFDTqw7,137600,4,not_hot,11,10
chris ledoux,he's a tryer,28RV5zuHGITT0rvh4NJM6W,0.493,0.297,6,-14.838,0,0.0487,0.403,0.0,0.145,0.436,90.273,audio_features,spotify:track:28RV5zuHGITT0rvh4NJM6W,https://api.spotify.com/v1/tracks/28RV5zuHGITT0rvh4NJM6W,https://api.spotify.com/v1/audio-analysis/28RV5zuHGITT0rvh4NJM6W,245173,4,not_hot,204,17
chris ledoux,melodies and memories,28RV5zuHGITT0rvh4NJM6W,0.493,0.297,6,-14.838,0,0.0487,0.403,0.0,0.145,0.436,90.273,audio_features,spotify:track:28RV5zuHGITT0rvh4NJM6W,https://api.spotify.com/v1/tracks/28RV5zuHGITT0rvh4NJM6W,https://api.spotify.com/v1/audio-analysis/28RV5zuHGITT0rvh4NJM6W,245173,4,not_hot,204,17
sturgill simpson,living the dream,2eD05M0sROqhQpkQJ9ze8x,0.53,0.504,5,-6.71,1,0.0251,0.101,0.000633,0.106,0.56,77.295,audio_features,spotify:track:2eD05M0sROqhQpkQJ9ze8x,https://api.spotify.com/v1/tracks/2eD05M0sROqhQpkQJ9ze8x,https://api.spotify.com/v1/audio-analysis/2eD05M0sROqhQpkQJ9ze8x,231640,4,not_hot,240,1
morphine,cure for pain,3hO9gaVixKDoYDrlTBrEWf,0.585,0.571,2,-8.737,1,0.0252,0.112,0.147,0.263,0.533,109.161,audio_features,spotify:track:3hO9gaVixKDoYDrlTBrEWf,https://api.spotify.com/v1/tracks/3hO9gaVixKDoYDrlTBrEWf,https://api.spotify.com/v1/audio-analysis/3hO9gaVixKDoYDrlTBrEWf,194093,4,not_hot,130,31
lana del rey,summertime sadness (lana del rey vs. cedric gervais),6PUIzlqotEmPuBfjbwYWOB,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,audio_features,spotify:track:6PUIzlqotEmPuBfjbwYWOB,https://api.spotify.com/v1/tracks/6PUIzlqotEmPuBfjbwYWOB,https://api.spotify.com/v1/audio-analysis/6PUIzlqotEmPuBfjbwYWOB,214912,4,not_hot,1,28
peggy lee,why don't you do right (get me some money too),5tNQFDpeAggd6Brw3pIpjP,0.707,0.251,2,-10.74,0,0.0378,0.801,0.0,0.105,0.652,124.081,audio_features,spotify:track:5tNQFDpeAggd6Brw3pIpjP,https://api.spotify.com/v1/tracks/5tNQFDpeAggd6Brw3pIpjP,https://api.spotify.com/v1/audio-analysis/5tNQFDpeAggd6Brw3pIpjP,149227,4,not_hot,39,30
ty segall,the arms,3xZMPZQYETEn4hjor3TR1A,0.532,0.0744,1,-16.092,1,0.0355,0.949,1.22e-05,0.106,0.125,117.131,audio_features,spotify:track:3xZMPZQYETEn4hjor3TR1A,https://api.spotify.com/v1/tracks/3xZMPZQYETEn4hjor3TR1A,https://api.spotify.com/v1/audio-analysis/3xZMPZQYETEn4hjor3TR1A,270400,3,not_hot,56,23
the notorious b.i.g.,suicidal thoughts,00t7QTffOR3SA3L1BvSQVq,0.604,0.501,5,-10.171,0,0.425,0.466,9.09e-06,0.091,0.0956,78.61,audio_features,spotify:track:00t7QTffOR3SA3L1BvSQVq,https://api.spotify.com/v1/tracks/00t7QTffOR3SA3L1BvSQVq,https://api.spotify.com/v1/audio-analysis/00t7QTffOR3SA3L1BvSQVq,170213,4,not_hot,44,13
hank mobley,up a step,10kVwPSRjUYja0EtdqmXHe,0.599,0.444,5,-8.648,0,0.044,0.82,0.000474,0.122,0.508,142.81,audio_features,spotify:track:10kVwPSRjUYja0EtdqmXHe,https://api.spotify.com/v1/tracks/10kVwPSRjUYja0EtdqmXHe,https://api.spotify.com/v1/audio-analysis/10kVwPSRjUYja0EtdqmXHe,369387,4,not_hot,212,16
"royce da 5'9""",on the run,28FGV3ORH14MYORd7s5dlU,0.904,0.756,10,-3.746,1,0.32,0.0692,0.0,0.339,0.342,140.005,audio_features,spotify:track:28FGV3ORH14MYORd7s5dlU,https://api.spotify.com/v1/tracks/28FGV3ORH14MYORd7s5dlU,https://api.spotify.com/v1/audio-analysis/28FGV3ORH14MYORd7s5dlU,288087,4,not_hot,3,21
"royce da 5'9""",street hop 2010,28FGV3ORH14MYORd7s5dlU,0.904,0.756,10,-3.746,1,0.32,0.0692,0.0,0.339,0.342,140.005,audio_features,spotify:track:28FGV3ORH14MYORd7s5dlU,https://api.spotify.com/v1/tracks/28FGV3ORH14MYORd7s5dlU,https://api.spotify.com/v1/audio-analysis/28FGV3ORH14MYORd7s5dlU,288087,4,not_hot,3,21
the dave brubeck quartet,someday my prince will come,1YQWosTIljIvxAgHWTp7KP,0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,audio_features,spotify:track:1YQWosTIljIvxAgHWTp7KP,https://api.spotify.com/v1/tracks/1YQWosTIljIvxAgHWTp7KP,https://api.spotify.com/v1/audio-analysis/1YQWosTIljIvxAgHWTp7KP,324133,5,not_hot,90,12
bob baldwin,too late,6EBM66haIsDCPffZrIumUH,0.711,0.689,9,-6.949,1,0.0424,0.122,0.0,0.0754,0.617,90.042,audio_features,spotify:track:6EBM66haIsDCPffZrIumUH,https://api.spotify.com/v1/tracks/6EBM66haIsDCPffZrIumUH,https://api.spotify.com/v1/audio-analysis/6EBM66haIsDCPffZrIumUH,157085,4,not_hot,121,19
egypt central,white rabbit,4vpeKl0vMGdAXpZiQB2Dtd,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,audio_features,spotify:track:4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/tracks/4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/audio-analysis/4vpeKl0vMGdAXpZiQB2Dtd,150640,4,not_hot,68,19
jefferson airplane,the last wall of the castle,4vpeKl0vMGdAXpZiQB2Dtd,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,audio_features,spotify:track:4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/tracks/4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/audio-analysis/4vpeKl0vMGdAXpZiQB2Dtd,150640,4,not_hot,68,19
jefferson airplane,today,4vpeKl0vMGdAXpZiQB2Dtd,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,audio_features,spotify:track:4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/tracks/4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/audio-analysis/4vpeKl0vMGdAXpZiQB2Dtd,150640,4,not_hot,68,19
jefferson airplane,two heads,4vpeKl0vMGdAXpZiQB2Dtd,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,audio_features,spotify:track:4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/tracks/4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/audio-analysis/4vpeKl0vMGdAXpZiQB2Dtd,150640,4,not_hot,68,19
38 special,if i'd been the one,6XomFpGnHv0hYgUoW75dOw,0.567,0.761,7,-11.78,1,0.0279,0.00486,3.43e-05,0.0547,0.797,142.941,audio_features,spotify:track:6XomFpGnHv0hYgUoW75dOw,https://api.spotify.com/v1/tracks/6XomFpGnHv0hYgUoW75dOw,https://api.spotify.com/v1/audio-analysis/6XomFpGnHv0hYgUoW75dOw,235640,4,not_hot,173,25
george jones,long time to forget,0RbaD2rw0HmpfflXFH9DKu,0.644,0.468,2,-11.824,1,0.0953,0.517,0.0,0.162,0.959,159.498,audio_features,spotify:track:0RbaD2rw0HmpfflXFH9DKu,https://api.spotify.com/v1/tracks/0RbaD2rw0HmpfflXFH9DKu,https://api.spotify.com/v1/audio-analysis/0RbaD2rw0HmpfflXFH9DKu,150520,4,not_hot,68,19
chevelle,the red,1gyee1JuFFiP476LQpRMYU,0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,audio_features,spotify:track:1gyee1JuFFiP476LQpRMYU,https://api.spotify.com/v1/tracks/1gyee1JuFFiP476LQpRMYU,https://api.spotify.com/v1/audio-analysis/1gyee1JuFFiP476LQpRMYU,238400,3,not_hot,289,17
the rippingtons,age of reason,0NNRFsp5XxJtTvNB0otMX8,0.719,0.765,4,-4.885,1,0.0263,0.282,0.699,0.241,0.596,115.975,audio_features,spotify:track:0NNRFsp5XxJtTvNB0otMX8,https://api.spotify.com/v1/tracks/0NNRFsp5XxJtTvNB0otMX8,https://api.spotify.com/v1/audio-analysis/0NNRFsp5XxJtTvNB0otMX8,266960,4,not_hot,279,6
gino washington,around the town,4oKVWEUXpTtcvQoyAGNLOQ,0.573,0.968,11,-3.899,0,0.0395,0.000103,7.22e-05,0.249,0.32,135.032,audio_features,spotify:track:4oKVWEUXpTtcvQoyAGNLOQ,https://api.spotify.com/v1/tracks/4oKVWEUXpTtcvQoyAGNLOQ,https://api.spotify.com/v1/audio-analysis/4oKVWEUXpTtcvQoyAGNLOQ,213333,4,not_hot,234,9
soulfly,jumpdafuckup,1UwwbPgKGOoSbqqHm9Xxzn,0.598,0.954,2,-4.86,1,0.0801,0.00951,2.86e-05,0.127,0.235,100.98,audio_features,spotify:track:1UwwbPgKGOoSbqqHm9Xxzn,https://api.spotify.com/v1/tracks/1UwwbPgKGOoSbqqHm9Xxzn,https://api.spotify.com/v1/audio-analysis/1UwwbPgKGOoSbqqHm9Xxzn,311987,4,not_hot,116,12
midnite,bless,7y5nJToPWMjtJLcLEGxyGf,0.625,0.452,1,-17.143,1,0.0286,0.271,1.51e-06,0.0692,0.652,99.232,audio_features,spotify:track:7y5nJToPWMjtJLcLEGxyGf,https://api.spotify.com/v1/tracks/7y5nJToPWMjtJLcLEGxyGf,https://api.spotify.com/v1/audio-analysis/7y5nJToPWMjtJLcLEGxyGf,252328,4,not_hot,-1,18
have a nice life,bloodhail,5qZ4c1EBVWpmz1GBaks8Uq,0.182,0.607,8,-9.543,0,0.0349,0.0332,0.00786,0.166,0.41,75.562,audio_features,spotify:track:5qZ4c1EBVWpmz1GBaks8Uq,https://api.spotify.com/v1/tracks/5qZ4c1EBVWpmz1GBaks8Uq,https://api.spotify.com/v1/audio-analysis/5qZ4c1EBVWpmz1GBaks8Uq,338000,3,not_hot,25,16
new order,your silent face,0eKRwDBVWxCXWpLYFYrbd1,0.642,0.778,0,-10.087,1,0.0313,0.00934,0.633,0.151,0.793,117.654,audio_features,spotify:track:0eKRwDBVWxCXWpLYFYrbd1,https://api.spotify.com/v1/tracks/0eKRwDBVWxCXWpLYFYrbd1,https://api.spotify.com/v1/audio-analysis/0eKRwDBVWxCXWpLYFYrbd1,359587,4,not_hot,-1,16
michael henderson,in the night-time,0lLKhbOPqZX42EScJXHoln,0.598,0.621,10,-8.089,1,0.055,0.0942,2.29e-05,0.192,0.453,98.686,audio_features,spotify:track:0lLKhbOPqZX42EScJXHoln,https://api.spotify.com/v1/tracks/0lLKhbOPqZX42EScJXHoln,https://api.spotify.com/v1/audio-analysis/0lLKhbOPqZX42EScJXHoln,294880,4,not_hot,6,21
pat travers,matrial eyes,1XsWk2WX5X3WnJqymqeQEY,0.311,0.657,9,-12.994,1,0.0643,0.0131,0.00154,0.0511,0.236,127.622,audio_features,spotify:track:1XsWk2WX5X3WnJqymqeQEY,https://api.spotify.com/v1/tracks/1XsWk2WX5X3WnJqymqeQEY,https://api.spotify.com/v1/audio-analysis/1XsWk2WX5X3WnJqymqeQEY,352933,4,not_hot,119,16
walt weiskopf,soul eyes,5fhLDCuNimt2zvkiFxOAbU,0.539,0.207,8,-16.498,1,0.0458,0.898,0.636,0.222,0.259,122.03,audio_features,spotify:track:5fhLDCuNimt2zvkiFxOAbU,https://api.spotify.com/v1/tracks/5fhLDCuNimt2zvkiFxOAbU,https://api.spotify.com/v1/audio-analysis/5fhLDCuNimt2zvkiFxOAbU,498320,4,not_hot,178,29
the animals,how you've changed,7vYA9ET5AUqJt5pBbhKmcB,0.513,0.775,11,-5.136,0,0.0284,0.0929,0.0,0.404,0.518,112.202,audio_features,spotify:track:7vYA9ET5AUqJt5pBbhKmcB,https://api.spotify.com/v1/tracks/7vYA9ET5AUqJt5pBbhKmcB,https://api.spotify.com/v1/audio-analysis/7vYA9ET5AUqJt5pBbhKmcB,149360,4,not_hot,39,30
bobby bare,in the hills of shiloh,5e2l2ZAMwHmrkdM4Z6NhAR,0.603,0.204,7,-12.727,0,0.112,0.479,0.0714,0.642,0.71,74.688,audio_features,spotify:track:5e2l2ZAMwHmrkdM4Z6NhAR,https://api.spotify.com/v1/tracks/5e2l2ZAMwHmrkdM4Z6NhAR,https://api.spotify.com/v1/audio-analysis/5e2l2ZAMwHmrkdM4Z6NhAR,157206,5,not_hot,122,19
lefty frizzell,the long black veil,6W7JvNYum6o2NxIIP5rZ2s,0.558,0.16,4,-17.501,1,0.0384,0.826,2.3e-05,0.131,0.401,63.055,audio_features,spotify:track:6W7JvNYum6o2NxIIP5rZ2s,https://api.spotify.com/v1/tracks/6W7JvNYum6o2NxIIP5rZ2s,https://api.spotify.com/v1/audio-analysis/6W7JvNYum6o2NxIIP5rZ2s,182360,4,not_hot,106,14
the dear hunter,we've got a score to settle,3GoItqI5iIKtFLhmSWYqzo,0.477,0.884,11,-5.145,0,0.0674,0.000188,0.00321,0.13,0.401,121.003,audio_features,spotify:track:3GoItqI5iIKtFLhmSWYqzo,https://api.spotify.com/v1/tracks/3GoItqI5iIKtFLhmSWYqzo,https://api.spotify.com/v1/audio-analysis/3GoItqI5iIKtFLhmSWYqzo,225813,4,not_hot,199,1
the cold stares,under his command,31Y2CcHh4lcGAmw28LWaiI,0.592,0.911,7,-7.718,1,0.0636,0.000548,0.063,0.0803,0.779,119.981,audio_features,spotify:track:31Y2CcHh4lcGAmw28LWaiI,https://api.spotify.com/v1/tracks/31Y2CcHh4lcGAmw28LWaiI,https://api.spotify.com/v1/audio-analysis/31Y2CcHh4lcGAmw28LWaiI,187391,4,not_hot,79,14
the jeff healey band,hell to pay,38POqJQj60Eo6gWlk4Yi7Z,0.554,0.973,6,-3.885,1,0.0658,6.11e-05,0.0,0.22,0.527,96.002,audio_features,spotify:track:38POqJQj60Eo6gWlk4Yi7Z,https://api.spotify.com/v1/tracks/38POqJQj60Eo6gWlk4Yi7Z,https://api.spotify.com/v1/audio-analysis/38POqJQj60Eo6gWlk4Yi7Z,187671,4,not_hot,79,14
the psychedelic furs,imitation of christ,4dk40nfaQav6b4ZsJ9OYUo,0.637,0.85,0,-5.054,1,0.0351,0.00487,0.00018,0.152,0.52,126.106,audio_features,spotify:track:4dk40nfaQav6b4ZsJ9OYUo,https://api.spotify.com/v1/tracks/4dk40nfaQav6b4ZsJ9OYUo,https://api.spotify.com/v1/audio-analysis/4dk40nfaQav6b4ZsJ9OYUo,213973,4,not_hot,293,9
